Sample,Sample<->Dispatcher-,Dispatcher-,Dispatcher-<->Extractor,Extractor,Extractor<->Collect-,Collect-,Collect-<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.071223,0.001952,0.000000,0.002120,0.294715,0.001690,0.000001,0.000942,0.000007,0.001086,0.000001,0.373735
0.087426,0.002087,0.000001,0.002132,0.188333,0.001739,0.000001,0.001056,0.000006,0.001108,0.000001,0.283890
0.090305,0.030038,0.000001,0.002508,0.188081,0.001761,0.000000,0.001124,0.000010,0.001191,0.000001,0.315021
0.084984,0.002817,0.000001,0.002703,0.266629,0.001753,0.000000,0.001020,0.000007,0.001123,0.000001,0.361037
0.060298,0.001986,0.000001,0.002644,0.205402,0.003953,0.000001,0.002914,0.000016,0.001942,0.000001,0.279159
0.076797,0.025176,0.000001,0.001922,0.254672,0.002145,0.000001,0.001474,0.000010,0.002232,0.000001,0.364429
0.090821,0.002661,0.000001,0.002180,0.198695,0.001828,0.000000,0.001238,0.000012,0.001270,0.000001,0.298707
0.060821,0.019663,0.000000,0.002132,0.191605,0.001827,0.000000,0.001522,0.000014,0.001366,0.000001,0.278953
0.091704,0.002212,0.000001,0.002653,0.304245,0.002082,0.000001,0.001356,0.000010,0.001526,0.000001,0.405789
0.063309,0.013356,0.000000,0.002573,0.398243,0.001739,0.000001,0.001140,0.000009,0.001213,0.000001,0.481583
0.068090,0.002070,0.000001,0.002296,0.233940,0.001707,0.000000,0.001148,0.000009,0.001224,0.000001,0.310485
0.077503,0.002068,0.000000,0.002527,0.293901,0.001715,0.000001,0.001219,0.000007,0.001089,0.000001,0.380032
0.069078,0.004649,0.000001,0.002710,0.207555,0.002108,0.000001,0.001074,0.000016,0.001182,0.000001,0.288374
0.077819,0.023838,0.000000,0.008774,0.208962,0.002039,0.000000,0.001117,0.000014,0.001174,0.000001,0.323739
0.065703,0.003402,0.000001,0.002584,0.304047,0.001898,0.000000,0.001196,0.000019,0.001350,0.000001,0.380201
0.077318,0.036235,0.000000,0.002685,0.213579,0.001668,0.000001,0.001241,0.000011,0.001553,0.000001,0.334293
0.065830,0.009968,0.000000,0.002214,0.220285,0.001583,0.000000,0.001165,0.000011,0.001204,0.000001,0.302261
0.060542,0.002015,0.000001,0.002551,0.200402,0.001800,0.000001,0.001338,0.000009,0.001808,0.000001,0.270467
0.078886,0.024837,0.000000,0.002619,0.299989,0.001774,0.000000,0.001519,0.000014,0.001296,0.000001,0.410936
0.062988,0.008447,0.000000,0.002557,0.272304,0.001802,0.000000,0.001008,0.000008,0.001117,0.000001,0.350231
0.061624,0.002044,0.000001,0.002210,0.263618,0.002151,0.000002,0.001191,0.000008,0.001129,0.000001,0.333978
0.062186,0.026551,0.000000,0.002422,0.201337,0.001765,0.000001,0.000971,0.000009,0.002316,0.000001,0.297559
0.060840,0.004102,0.000000,0.002271,0.187815,0.001722,0.000000,0.000942,0.000007,0.001101,0.000001,0.258802
0.061036,0.017172,0.000000,0.002764,0.290876,0.001463,0.000000,0.000994,0.000006,0.001092,0.000001,0.375406
0.062453,0.040519,0.000000,0.002554,0.204418,0.001882,0.000001,0.001047,0.000008,0.001455,0.000001,0.314338
0.062017,0.013327,0.000000,0.002282,0.270892,0.001671,0.000000,0.001020,0.000007,0.001087,0.000001,0.352306
0.060967,0.003586,0.000001,0.002169,0.190604,0.002565,0.000001,0.001060,0.000008,0.001095,0.000001,0.262057
0.062324,0.013470,0.000000,0.002912,0.258451,0.001801,0.000000,0.001427,0.000009,0.001104,0.000001,0.341500
0.062609,0.002070,0.000001,0.002439,0.186982,0.001882,0.000000,0.000995,0.000009,0.001081,0.000001,0.258069
0.061144,0.002003,0.000001,0.002465,0.261505,0.002098,0.000000,0.001042,0.000008,0.001044,0.000001,0.331309
0.062769,0.002138,0.000000,0.002324,0.262137,0.001832,0.000000,0.001051,0.000006,0.001152,0.000001,0.333410
0.075100,0.002104,0.000001,0.002469,0.203385,0.001806,0.000000,0.001077,0.000008,0.001077,0.000001,0.287027
0.088429,0.002069,0.000001,0.002649,0.261459,0.001983,0.000001,0.001697,0.000012,0.001905,0.000001,0.360204
0.082766,0.002056,0.000001,0.002894,0.185860,0.001728,0.000000,0.000961,0.000008,0.001081,0.000001,0.277356
0.079756,0.002092,0.000001,0.002605,0.274001,0.001815,0.000000,0.001064,0.014272,0.001252,0.000001,0.376859
0.079051,0.001994,0.000001,0.002136,0.227592,0.001752,0.000000,0.000971,0.000008,0.001001,0.000001,0.314507
0.067259,0.002457,0.000000,0.002238,0.229123,0.001884,0.000001,0.001352,0.000008,0.001001,0.000001,0.305325
0.064452,0.002099,0.000001,0.002493,0.219836,0.002139,0.000000,0.001024,0.000006,0.001045,0.000001,0.293096
0.090356,0.002830,0.000001,0.001994,0.170059,0.001364,0.000000,0.001462,0.000011,0.002189,0.000001,0.270268
0.067665,0.002458,0.000001,0.002436,0.258332,0.001630,0.000001,0.001795,0.000067,0.001272,0.000001,0.335657
0.098021,0.002061,0.000001,0.002805,0.201392,0.001388,0.000000,0.000991,0.000009,0.001016,0.000001,0.307685
0.073630,0.001919,0.000000,0.002412,0.199999,0.001743,0.000000,0.001004,0.000009,0.001016,0.000001,0.281735
0.058420,0.001903,0.000000,0.002554,0.214847,0.001726,0.000001,0.000991,0.000009,0.001024,0.000001,0.281475
0.079825,0.002045,0.000001,0.002307,0.185239,0.001826,0.000000,0.001009,0.000008,0.001435,0.000001,0.273695
0.083787,0.002173,0.000001,0.002427,0.231261,0.001776,0.000000,0.001049,0.000009,0.001033,0.000001,0.323517
0.066828,0.002557,0.000001,0.002005,0.198730,0.002022,0.000001,0.001037,0.000013,0.001353,0.000001,0.274546
0.071342,0.001886,0.000001,0.002476,0.198942,0.001573,0.000001,0.001181,0.000007,0.001106,0.000001,0.278515
0.062116,0.002085,0.000001,0.002616,0.282579,0.001830,0.000000,0.000986,0.000007,0.001069,0.000001,0.353289
0.069319,0.002777,0.000000,0.002341,0.222443,0.001782,0.000000,0.000979,0.000008,0.001059,0.000001,0.300709
0.065040,0.002475,0.000001,0.002692,0.207364,0.001829,0.000000,0.001320,0.000006,0.001062,0.000001,0.281790
0.069508,0.002107,0.000001,0.002769,0.246514,0.002235,0.000001,0.003829,0.000037,0.002421,0.000001,0.329423
0.080843,0.002059,0.000001,0.002478,0.284893,0.002046,0.000001,0.001799,0.000009,0.001493,0.000001,0.375623
0.067582,0.002173,0.000001,0.002201,0.229439,0.002043,0.000001,0.002801,0.000009,0.001376,0.000001,0.307625
0.075348,0.002059,0.000001,0.002409,0.196896,0.001721,0.000000,0.001025,0.000011,0.001012,0.000001,0.280483
0.076928,0.002273,0.000001,0.003278,0.246411,0.001901,0.000000,0.001049,0.000008,0.001068,0.000001,0.332916
0.066145,0.002028,0.000001,0.002323,0.230217,0.001725,0.000000,0.001002,0.000008,0.001014,0.000001,0.304464
0.064124,0.002054,0.000001,0.002358,0.210975,0.001719,0.000000,0.000903,0.000007,0.000967,0.000001,0.283110
0.076915,0.002364,0.000001,0.002313,0.237575,0.001730,0.000000,0.001056,0.000008,0.001013,0.000001,0.322975
0.060069,0.011850,0.000001,0.002574,0.220741,0.001760,0.000000,0.000979,0.000008,0.001085,0.000001,0.299068
0.063220,0.002778,0.000001,0.002474,0.197601,0.001920,0.000001,0.000969,0.000008,0.001017,0.000001,0.269989
0.066926,0.027268,0.000001,0.002367,0.246079,0.001753,0.000000,0.000893,0.000007,0.000989,0.000001,0.346284
0.071000,0.002066,0.000001,0.002297,0.179697,0.001693,0.000000,0.001492,0.000033,0.001521,0.000001,0.259803
0.085735,0.002794,0.000001,0.002858,0.199373,0.001682,0.000001,0.002179,0.000084,0.001722,0.000001,0.296429
0.062942,0.002096,0.000001,0.002263,0.231341,0.001766,0.000000,0.000983,0.000010,0.001256,0.000001,0.302659
0.077708,0.002077,0.000001,0.002646,0.202851,0.002137,0.000001,0.001056,0.000012,0.001103,0.000001,0.289592
0.070103,0.002052,0.000001,0.002331,0.192615,0.001859,0.000000,0.001048,0.000008,0.001103,0.000001,0.271120
0.065280,0.002468,0.000001,0.002433,0.269280,0.002235,0.000000,0.001032,0.000009,0.001011,0.000001,0.343749
0.073520,0.002450,0.000001,0.002786,0.193748,0.001872,0.000000,0.001082,0.000008,0.001093,0.000001,0.276560
0.077706,0.002126,0.000001,0.002467,0.200621,0.001908,0.000001,0.001154,0.000010,0.001023,0.000001,0.287017
0.072927,0.002072,0.000001,0.002570,0.222783,0.002365,0.000001,0.001799,0.000013,0.001922,0.000001,0.306455
0.062125,0.002229,0.000000,0.002294,0.186909,0.002360,0.000001,0.001849,0.000010,0.001879,0.000001,0.259658
0.068270,0.002245,0.000001,0.002738,0.270071,0.001845,0.000000,0.001286,0.000008,0.001085,0.000001,0.347549
0.083828,0.001956,0.000000,0.001988,0.166054,0.001630,0.000000,0.000928,0.000008,0.000921,0.000001,0.257315
0.075197,0.002009,0.000000,0.002310,0.185298,0.001816,0.000001,0.001364,0.000018,0.001461,0.000001,0.269475
0.078115,0.002099,0.000001,0.002635,0.253404,0.002242,0.000001,0.001135,0.000008,0.001003,0.000001,0.340643
0.062641,0.003466,0.000001,0.002603,0.188696,0.001755,0.000000,0.000937,0.000008,0.001026,0.000001,0.261135
0.065597,0.001748,0.000001,0.002320,0.246417,0.001754,0.000000,0.000993,0.000008,0.001035,0.000001,0.319874
0.059793,0.002666,0.000001,0.002347,0.180280,0.001718,0.000000,0.000989,0.000008,0.001057,0.000001,0.248861
0.060436,0.003025,0.000001,0.002478,0.244709,0.001795,0.000000,0.001011,0.000012,0.001010,0.000001,0.314478
0.089696,0.002211,0.000001,0.002130,0.211935,0.001706,0.000000,0.001197,0.000008,0.001128,0.000001,0.310013
0.071277,0.002139,0.000001,0.002475,0.197447,0.001862,0.000000,0.001049,0.000008,0.001091,0.000001,0.277350
0.076886,0.002033,0.000001,0.002359,0.235557,0.001846,0.000000,0.000970,0.000008,0.001065,0.000001,0.320726
0.066734,0.002169,0.000001,0.002418,0.196972,0.002133,0.000001,0.001113,0.000007,0.001381,0.000001,0.272931
0.063346,0.002046,0.000001,0.002664,0.238387,0.001708,0.000001,0.001039,0.000009,0.001112,0.000001,0.310312
0.088338,0.002176,0.000001,0.002315,0.202952,0.002556,0.000001,0.001077,0.000010,0.001635,0.000001,0.301059
0.064547,0.002395,0.000001,0.002364,0.183786,0.001752,0.000000,0.000999,0.000012,0.001126,0.000001,0.256982
0.080408,0.002114,0.000000,0.002661,0.290895,0.001558,0.000000,0.001305,0.000012,0.001690,0.000001,0.380646
0.074809,0.002162,0.000001,0.002482,0.202161,0.001828,0.000001,0.001472,0.000010,0.001247,0.000001,0.286175
0.070674,0.002146,0.000000,0.003428,0.292448,0.002357,0.000000,0.001038,0.000008,0.001380,0.000001,0.373481
0.069726,0.002184,0.000001,0.002528,0.243751,0.001895,0.000001,0.001043,0.000007,0.001107,0.000001,0.322244
0.067154,0.002473,0.000001,0.002424,0.263506,0.001776,0.000001,0.001056,0.000008,0.001072,0.000001,0.339472
0.081361,0.001996,0.000001,0.002126,0.176133,0.001278,0.000000,0.001589,0.000013,0.002148,0.000001,0.266646
0.083039,0.002239,0.000001,0.002292,0.234639,0.001999,0.000000,0.001130,0.000010,0.001676,0.000001,0.327027
0.062679,0.002210,0.000000,0.002485,0.321592,0.001750,0.000001,0.001600,0.014402,0.001210,0.000000,0.407927
0.085130,0.001859,0.000001,0.002284,0.293328,0.001903,0.000001,0.001034,0.014170,0.001247,0.000001,0.400957
0.058709,0.002060,0.000000,0.002303,0.203305,0.001844,0.000001,0.001290,0.014181,0.001288,0.000001,0.284982
0.065390,0.001967,0.000001,0.002472,0.250442,0.001596,0.000000,0.001033,0.000009,0.001015,0.000001,0.323928
0.086510,0.002119,0.000001,0.002807,0.215521,0.001784,0.000000,0.000997,0.000010,0.001132,0.000001,0.310882
0.066330,0.029621,0.000001,0.002428,0.227460,0.001937,0.000000,0.001218,0.014376,0.002637,0.000001,0.346010
0.076815,0.002106,0.000001,0.002866,0.294365,0.001840,0.000001,0.001256,0.000011,0.002403,0.000000,0.381663
0.060168,0.028228,0.000001,0.001952,0.227149,0.001412,0.000000,0.001417,0.000008,0.001023,0.000001,0.321359
0.069934,0.002141,0.000001,0.002965,0.228883,0.005351,0.000001,0.001175,0.000010,0.001163,0.000001,0.311624
0.085690,0.002068,0.000001,0.002629,0.266442,0.001832,0.000014,0.001043,0.000005,0.001445,0.000001,0.361169
0.061766,0.002119,0.000001,0.002525,0.198381,0.001787,0.000000,0.001004,0.000008,0.001170,0.000001,0.268762
0.068841,0.002114,0.000001,0.002320,0.273855,0.002108,0.000000,0.001114,0.000008,0.001122,0.000001,0.351485
0.066488,0.002326,0.000001,0.002644,0.263698,0.001825,0.000000,0.001213,0.000010,0.003017,0.000001,0.341224
0.070860,0.024241,0.000000,0.002144,0.237573,0.003010,0.000001,0.002715,0.014581,0.001148,0.000001,0.356273
0.064256,0.011525,0.000001,0.002842,0.232828,0.001938,0.000000,0.001510,0.014104,0.001162,0.000001,0.330167
0.067160,0.001972,0.000001,0.002158,0.244848,0.001418,0.000000,0.001020,0.000008,0.001033,0.000001,0.319619
0.062646,0.018872,0.000001,0.002241,0.205255,0.001478,0.000000,0.000977,0.000009,0.000945,0.000001,0.292426
0.077680,0.001988,0.000001,0.002467,0.208424,0.002409,0.000001,0.001842,0.000014,0.001991,0.000001,0.296817
0.071356,0.002558,0.000001,0.002280,0.190109,0.001937,0.000001,0.001782,0.000013,0.001861,0.000001,0.271899
0.082631,0.001925,0.000001,0.002533,0.254712,0.001976,0.000001,0.001201,0.014313,0.001261,0.000001,0.360554
0.072034,0.004246,0.000001,0.002786,0.187732,0.001703,0.000000,0.001058,0.000008,0.001050,0.000001,0.270619
0.069293,0.003655,0.000001,0.002533,0.251455,0.001945,0.000000,0.001266,0.000010,0.001044,0.000001,0.331204
0.065319,0.002273,0.000001,0.002595,0.266658,0.002466,0.000001,0.001858,0.000015,0.001833,0.000001,0.343019
0.060595,0.001957,0.000001,0.002521,0.268509,0.001815,0.000000,0.001562,0.000009,0.001521,0.000001,0.338490
0.083009,0.002234,0.000000,0.002580,0.188540,0.001897,0.000000,0.001167,0.000010,0.001131,0.000001,0.280569
0.062192,0.002419,0.000001,0.002604,0.285142,0.002318,0.000001,0.001394,0.014367,0.001255,0.000001,0.371692
0.066043,0.002204,0.000001,0.002322,0.223854,0.002755,0.000001,0.001089,0.000008,0.001111,0.000001,0.299388
0.059265,0.002386,0.000001,0.002271,0.212292,0.001820,0.000000,0.001117,0.013734,0.001266,0.000001,0.294153
0.099072,0.002303,0.000001,0.002676,0.272949,0.001749,0.000000,0.001187,0.028169,0.001219,0.000001,0.409326
0.062382,0.002165,0.000001,0.002499,0.300248,0.001806,0.000000,0.001734,0.000009,0.001158,0.000001,0.372004
0.079308,0.001988,0.000001,0.002521,0.227286,0.002183,0.000001,0.001308,0.014545,0.001285,0.000001,0.330426
0.069665,0.009156,0.000000,0.002353,0.236679,0.001916,0.000000,0.001119,0.014348,0.001271,0.000001,0.336508
0.066343,0.001853,0.000001,0.002287,0.205677,0.001770,0.000001,0.001453,0.000010,0.001308,0.000001,0.280703
0.063528,0.002081,0.000001,0.002753,0.279206,0.001759,0.000000,0.001138,0.000007,0.001071,0.000000,0.351544
0.074854,0.001910,0.000001,0.002206,0.254199,0.001656,0.000000,0.000936,0.000007,0.000974,0.000001,0.336744
0.089196,0.002756,0.000001,0.002632,0.370280,0.002035,0.000001,0.001130,0.014402,0.001173,0.000001,0.483607
0.064784,0.002089,0.000001,0.002181,0.221325,0.001919,0.000000,0.001454,0.014106,0.001141,0.000001,0.309000
0.062727,0.038237,0.000001,0.002429,0.221237,0.001930,0.000000,0.001080,0.014283,0.001244,0.000001,0.343170
0.074357,0.006700,0.000000,0.002328,0.217371,0.001551,0.000000,0.001058,0.014087,0.001106,0.000001,0.318559
0.077718,0.013825,0.000000,0.002316,0.247451,0.001694,0.000001,0.001098,0.013873,0.001647,0.000001,0.359624
0.069030,0.012595,0.000000,0.002581,0.238687,0.002314,0.000001,0.001370,0.014087,0.001183,0.000001,0.341849
0.063745,0.002126,0.000000,0.002727,0.233020,0.001876,0.000000,0.001545,0.013793,0.001205,0.000001,0.320038
0.065508,0.002076,0.000001,0.002222,0.273425,0.001983,0.000001,0.001220,0.014234,0.001105,0.000000,0.361775
0.076346,0.036655,0.000000,0.002826,0.325659,0.002163,0.000001,0.001342,0.000007,0.001062,0.000001,0.446062
0.079346,0.003381,0.000001,0.002835,0.229990,0.001861,0.000001,0.001106,0.014123,0.001471,0.000001,0.334114
0.072725,0.002068,0.000001,0.002572,0.265177,0.001888,0.000000,0.001053,0.000006,0.001257,0.000001,0.346748
0.062931,0.001881,0.000001,0.002415,0.225818,0.001865,0.000000,0.001127,0.014304,0.001893,0.000001,0.312236
0.076764,0.001825,0.000001,0.002550,0.233571,0.001817,0.000000,0.001753,0.000009,0.001041,0.000001,0.319331
0.080407,0.001892,0.000001,0.002506,0.166630,0.001100,0.000000,0.000921,0.000012,0.000918,0.000001,0.254388
0.070063,0.025782,0.000000,0.002280,0.263814,0.001725,0.000001,0.001029,0.000006,0.001106,0.000001,0.365808
0.065622,0.017971,0.000000,0.002624,0.208280,0.001686,0.000001,0.001017,0.014279,0.001189,0.000001,0.312670
0.064509,0.042916,0.000001,0.001930,0.247701,0.001853,0.000001,0.001011,0.000009,0.001030,0.000001,0.360961
0.067227,0.002105,0.000001,0.002410,0.207751,0.001820,0.000000,0.001023,0.014448,0.001167,0.000001,0.297954
0.057882,0.005541,0.000000,0.002139,0.240058,0.001731,0.000000,0.001053,0.000009,0.001170,0.000001,0.309585
0.062602,0.001748,0.000001,0.002370,0.209325,0.001798,0.000001,0.001384,0.000005,0.001212,0.000000,0.280446
0.091034,0.002076,0.000001,0.002297,0.207177,0.001697,0.000000,0.001369,0.000008,0.001257,0.000001,0.306915
0.089865,0.002012,0.000001,0.002465,0.217151,0.001889,0.000000,0.001126,0.014301,0.001217,0.000001,0.330030
0.091433,0.002047,0.000001,0.002637,0.243124,0.001621,0.000001,0.001115,0.014016,0.001804,0.000001,0.357800
0.074880,0.002802,0.000001,0.002573,0.231529,0.001576,0.000000,0.001050,0.014029,0.001198,0.000001,0.329640
0.064896,0.002372,0.000001,0.002332,0.258157,0.001906,0.000001,0.001165,0.014177,0.001355,0.000001,0.346362
0.065388,0.002390,0.000001,0.002597,0.239674,0.001891,0.000001,0.001200,0.013943,0.001254,0.000001,0.328339
0.076037,0.001933,0.000001,0.002502,0.308691,0.001450,0.000000,0.001313,0.000009,0.001125,0.000001,0.393061
0.063627,0.001994,0.000001,0.002436,0.224630,0.002333,0.000001,0.001326,0.014300,0.001189,0.000001,0.311836
0.060596,0.002161,0.000000,0.002507,0.326867,0.001601,0.000001,0.001231,0.000008,0.001101,0.000001,0.396074
0.071031,0.002086,0.000001,0.002300,0.312646,0.002220,0.000000,0.001523,0.013940,0.001192,0.000001,0.406940
0.093158,0.002237,0.000001,0.002405,0.259364,0.001942,0.000001,0.001186,0.014144,0.001234,0.000001,0.375672
0.100037,0.002516,0.000001,0.002554,0.221278,0.002473,0.000001,0.001124,0.014324,0.001172,0.000001,0.345482
0.059964,0.001950,0.000001,0.002219,0.224553,0.001708,0.000000,0.000951,0.000008,0.001039,0.000001,0.292393
0.075253,0.001919,0.000001,0.002281,0.258294,0.001920,0.000001,0.001142,0.014247,0.001540,0.000001,0.356598
0.098236,0.028866,0.000000,0.002381,0.214316,0.001818,0.000001,0.001150,0.014540,0.001134,0.000001,0.362442
0.062489,0.029592,0.000000,0.002047,0.211219,0.001854,0.000001,0.001060,0.000012,0.001426,0.000001,0.309701
0.086714,0.002422,0.000001,0.002441,0.186176,0.001359,0.000001,0.000973,0.000008,0.001126,0.000001,0.281221
0.093464,0.002225,0.000000,0.002192,0.195745,0.001756,0.000000,0.000953,0.000010,0.001415,0.000001,0.297762
0.084780,0.010522,0.000000,0.002728,0.305823,0.001863,0.000001,0.001288,0.014136,0.001272,0.000001,0.422415
0.081887,0.001976,0.000001,0.002270,0.227381,0.001643,0.000001,0.001245,0.000009,0.001275,0.000001,0.317688
0.071024,0.002339,0.000001,0.002621,0.223428,0.001874,0.000000,0.001214,0.014425,0.001176,0.000001,0.318102
0.078417,0.002080,0.000001,0.002549,0.256689,0.001861,0.000000,0.001010,0.013788,0.001124,0.000000,0.357521
0.080092,0.002439,0.000000,0.002219,0.224501,0.001951,0.000000,0.001402,0.013893,0.001268,0.000001,0.327767
0.062905,0.012558,0.000000,0.002478,0.272578,0.001890,0.000000,0.001035,0.014242,0.001162,0.000001,0.368847
0.070372,0.002271,0.000001,0.002292,0.231609,0.001654,0.000000,0.001179,0.014400,0.001520,0.000001,0.325298
0.077284,0.002166,0.000001,0.002656,0.300508,0.001775,0.000000,0.001259,0.014407,0.001236,0.000001,0.401292
0.064607,0.002123,0.000001,0.002236,0.252571,0.001899,0.000001,0.001913,0.014067,0.001222,0.000001,0.340639
0.068134,0.003791,0.000000,0.002443,0.227331,0.001988,0.000000,0.001364,0.014146,0.001833,0.000001,0.321033
0.071853,0.002606,0.000001,0.003030,0.305330,0.002352,0.000001,0.001232,0.014291,0.001175,0.000001,0.401871
0.062298,0.001852,0.000001,0.002610,0.260722,0.001787,0.000001,0.001102,0.013938,0.001382,0.000001,0.345694
0.061783,0.001745,0.000001,0.002232,0.209915,0.001644,0.000001,0.001028,0.000009,0.001014,0.000000,0.279372
0.061698,0.018194,0.000000,0.002310,0.222357,0.001870,0.000001,0.001128,0.014087,0.001090,0.000000,0.322736
0.060825,0.015181,0.000000,0.002096,0.225685,0.001778,0.000000,0.001034,0.014179,0.001087,0.000001,0.321867
0.063049,0.030486,0.000000,0.001821,0.209632,0.001453,0.000000,0.001154,0.014062,0.001115,0.000001,0.322773
0.060287,0.023442,0.000000,0.002323,0.252649,0.001450,0.000000,0.001009,0.014031,0.001226,0.000001,0.356417
0.061948,0.008992,0.000001,0.002271,0.216435,0.001620,0.000001,0.001060,0.014087,0.001368,0.000001,0.307783
0.104820,0.002255,0.000001,0.002942,0.235240,0.001836,0.000000,0.001027,0.000009,0.001040,0.000001,0.349170
0.087933,0.001858,0.000001,0.002593,0.221340,0.001935,0.000001,0.001097,0.014077,0.001257,0.000001,0.332091
0.076031,0.002227,0.000001,0.002082,0.211912,0.001825,0.000000,0.001080,0.014196,0.001189,0.000001,0.310543
0.071145,0.001995,0.000001,0.002613,0.295590,0.002251,0.000000,0.001862,0.014164,0.001161,0.000001,0.390783
0.102672,0.001981,0.000000,0.002432,0.225801,0.001883,0.000001,0.001245,0.013862,0.001198,0.000001,0.351076
0.097999,0.001938,0.000000,0.002459,0.256164,0.002779,0.000001,0.001488,0.014109,0.001252,0.000001,0.378191
0.079650,0.002120,0.000001,0.002218,0.253063,0.001923,0.000001,0.001788,0.014032,0.001239,0.000001,0.356036
0.088385,0.002050,0.000001,0.002623,0.237604,0.001566,0.000000,0.001189,0.013774,0.001907,0.000001,0.349099
0.081867,0.001930,0.000000,0.002544,0.224948,0.001661,0.000000,0.001454,0.013744,0.001282,0.000001,0.329432
0.091247,0.002137,0.000000,0.002352,0.306427,0.001598,0.000000,0.001239,0.014246,0.001249,0.000001,0.420498
0.065758,0.006266,0.000000,0.002354,0.224609,0.001889,0.000001,0.001243,0.013922,0.001137,0.000001,0.317180
0.067221,0.009937,0.000000,0.002347,0.253923,0.001677,0.000000,0.001399,0.014455,0.001107,0.000000,0.352068
0.075108,0.001863,0.000001,0.002112,0.312713,0.001626,0.000001,0.001410,0.014507,0.001309,0.000001,0.410650
0.060156,0.034853,0.000001,0.002224,0.289980,0.001579,0.000001,0.001137,0.014190,0.001591,0.000001,0.405712
0.075326,0.002206,0.000001,0.002839,0.214629,0.001878,0.000000,0.001678,0.014201,0.001211,0.000001,0.313971
0.060094,0.020387,0.000000,0.002630,0.288039,0.001740,0.000001,0.001416,0.014423,0.001306,0.000001,0.390038
0.096840,0.003481,0.000000,0.002559,0.279657,0.001949,0.000001,0.001199,0.014358,0.001233,0.000001,0.401278
0.082375,0.020026,0.000000,0.002298,0.204956,0.001903,0.000000,0.001425,0.014284,0.001148,0.000001,0.328417
0.074950,0.001928,0.000001,0.002073,0.203429,0.001794,0.000000,0.001019,0.014324,0.001168,0.000000,0.300686
0.070821,0.002018,0.000001,0.002189,0.196232,0.001742,0.000000,0.000940,0.013805,0.001081,0.000001,0.288831
0.063481,0.007763,0.000000,0.002346,0.302795,0.001689,0.000000,0.000946,0.014311,0.001202,0.000001,0.394534
0.071749,0.054036,0.000001,0.002504,0.211410,0.001836,0.000000,0.001062,0.014362,0.001641,0.000001,0.358601
0.064896,0.009351,0.000000,0.002345,0.259139,0.001670,0.000000,0.001383,0.014291,0.001203,0.000001,0.354279
0.062703,0.020141,0.000000,0.002386,0.217348,0.001835,0.000000,0.001055,0.013832,0.001278,0.000001,0.320579
0.066928,0.036024,0.000000,0.002511,0.282746,0.001647,0.000001,0.001036,0.014041,0.001187,0.000001,0.406123
0.063386,0.012723,0.000018,0.002588,0.208217,0.003128,0.000000,0.000992,0.014386,0.001136,0.000001,0.306575
0.068198,0.002066,0.000001,0.002187,0.259191,0.001573,0.000000,0.001076,0.014088,0.001168,0.000001,0.349550
0.080650,0.002332,0.000001,0.002274,0.258474,0.001910,0.000000,0.001120,0.014398,0.001209,0.000001,0.362367
0.088397,0.002547,0.000001,0.002456,0.223257,0.002005,0.000000,0.001188,0.014094,0.001188,0.000001,0.335132
0.073434,0.001770,0.000000,0.002721,0.205465,0.002020,0.000001,0.001206,0.014158,0.001186,0.000001,0.301961
0.083138,0.002035,0.000001,0.002446,0.318532,0.001828,0.000001,0.001055,0.014158,0.001227,0.000001,0.424421
0.089558,0.001667,0.000001,0.001933,0.173690,0.001253,0.000000,0.000808,0.000008,0.000914,0.000001,0.269834
0.080710,0.019460,0.000000,0.002017,0.287960,0.001456,0.000000,0.001160,0.014308,0.001376,0.000001,0.408449
0.079614,0.001929,0.000001,0.001873,0.164795,0.001072,0.000000,0.001255,0.000007,0.000906,0.000001,0.251453
0.068989,0.001813,0.000000,0.002571,0.275172,0.002027,0.000000,0.001720,0.013999,0.001364,0.000001,0.367656
0.062074,0.001696,0.000001,0.002086,0.259852,0.001690,0.000000,0.000937,0.013650,0.001088,0.000001,0.343075
0.063758,0.019215,0.000000,0.001896,0.160133,0.001048,0.000000,0.000797,0.000008,0.000865,0.000001,0.247722
0.062882,0.027279,0.000000,0.002100,0.155565,0.001170,0.000001,0.000926,0.000011,0.001326,0.000001,0.251263
0.075086,0.001482,0.000000,0.002120,0.175444,0.001076,0.000000,0.000855,0.000006,0.000885,0.000001,0.256955
0.058970,0.001415,0.000001,0.001976,0.146679,0.001211,0.000000,0.000805,0.000006,0.000917,0.000001,0.211981
0.058788,0.036867,0.000000,0.002178,0.196969,0.000994,0.000000,0.000823,0.000008,0.000871,0.000001,0.297499
0.075864,0.001394,0.000001,0.001730,0.193151,0.001642,0.000001,0.000777,0.000007,0.000831,0.000001,0.275398
0.082819,0.001820,0.000001,0.001978,0.132741,0.001039,0.000001,0.000849,0.000006,0.000857,0.000001,0.222111
0.079908,0.001685,0.000001,0.002048,0.157205,0.001540,0.000000,0.000812,0.000009,0.000841,0.000001,0.244050
0.056421,0.001540,0.000001,0.001854,0.117351,0.001074,0.000001,0.000740,0.000005,0.000787,0.000001,0.179774
0.072061,0.001503,0.000001,0.002082,0.143378,0.001420,0.000000,0.000723,0.000007,0.000776,0.000001,0.221952
0.058558,0.001850,0.000001,0.002603,0.155097,0.001561,0.000000,0.000787,0.000009,0.000839,0.000001,0.221306
